right_eyebrow_1,right_eyebrow_2,right_eyebrow_3,left_eyebrow_1,left_eyebrow_2,left_eyebrow_3,right_eye_1,right_eye_2,right_eye_3,left_eye_1,left_eye_2,left_eye_3,right_cheek_1,right_cheek_2,right_cheek_3,left_cheek_1,left_cheek_2,left_cheek_3,mouth_1,mouth_2,mouth_3,nose_1,nose_2,nose_3,jaw_1,jaw_2,jaw_3,label
0.6273148148148148,0.3263888888888889,0.046296296296296294,0.44871794871794873,0.28431372549019607,0.2669683257918552,1.0,0.0,0.0,1.0,0.0,0.0,0.4649425287356322,0.3074712643678161,0.22758620689655173,0.5147058823529411,0.36470588235294116,0.12058823529411765,0.42525879917184267,0.3743271221532091,0.20041407867494823,0.48577524893314367,0.3264580369843528,0.18776671408250356,0.43433206253358236,0.32671493999948825,0.23895299746692936,spring_bright
0.4808565866320571,0.35236859182349123,0.16677482154445167,0.599561403508772,0.25263157894736843,0.14780701754385964,0.4305019305019305,0.40540540540540543,0.1640926640926641,0.8716666666666667,0.10833333333333334,0.02,0.5833758286588475,0.25038245792962777,0.16624171341152474,0.48450889914304546,0.3216875411997363,0.19380355965721818,0.3709677419354839,0.34500393391030687,0.2840283241542093,0.6285278413424866,0.3176964149504195,0.05377574370709382,0.4991393222162453,0.29400215169445937,0.2068585260892953,spring_bright
0.9935344827586207,0.004310344827586207,0.0021551724137931034,0.65875,0.33125,0.01,0.5023809523809524,0.3047619047619048,0.19285714285714287,0.8269230769230769,0.09375,0.07932692307692307,0.59375,0.3778409090909091,0.028409090909090908,0.5333333333333333,0.38680555555555557,0.0798611111111111,0.42966042966042967,0.29625779625779625,0.2740817740817741,0.7798507462686567,0.12645107794361526,0.09369817578772803,0.4589911086917075,0.4115405552531301,0.1294683360551624,spring_bright
0.4108695652173913,0.358695652173913,0.23043478260869565,0.6421957671957672,0.21626984126984128,0.14153439153439154,0.8117283950617284,0.09567901234567901,0.09259259259259259,1.0,0.0,0.0,0.5323653962492438,0.3000604960677556,0.1675741076830006,0.47737068965517243,0.38469827586206895,0.13793103448275862,0.34717948717948716,0.3394871794871795,0.31333333333333335,0.483974358974359,0.44711538461538464,0.06891025641025642,0.5082576997470615,0.3125278976342806,0.17921440261865793,spring_bright
0.7085714285714285,0.19428571428571428,0.09714285714285714,0.576797385620915,0.2581699346405229,0.1650326797385621,0.8363636363636363,0.10909090909090909,0.05454545454545454,0.7130177514792899,0.21597633136094674,0.07100591715976332,0.5757575757575758,0.3522727272727273,0.07196969696969698,0.42063492063492064,0.35912698412698413,0.22023809523809523,0.36469221835075494,0.34494773519163763,0.29036004645760743,0.5834879406307978,0.2894248608534323,0.12708719851576994,0.48473748473748474,0.3802740469407136,0.13498846832180167,spring_bright
0.38392857142857145,0.36160714285714285,0.2544642857142857,0.7053140096618358,0.22705314009661837,0.06763285024154589,0.9632352941176471,0.029411764705882353,0.007352941176470588,0.9866666666666667,0.013333333333333334,0.0,0.56,0.28,0.16,0.3764705882352941,0.3176470588235294,0.3058823529411765,0.38235294117647056,0.369969040247678,0.2476780185758514,0.6607843137254902,0.17647058823529413,0.1627450980392157,0.44603174603174606,0.3914285714285714,0.16253968253968254,spring_bright
0.4658385093167702,0.32298136645962733,0.2111801242236025,0.506578947368421,0.34868421052631576,0.14473684210526316,0.4,0.35384615384615387,0.24615384615384617,0.45,0.31666666666666665,0.23333333333333334,0.45454545454545453,0.2975206611570248,0.24793388429752067,0.41818181818181815,0.3212121212121212,0.2606060606060606,0.4169278996865204,0.3322884012539185,0.2507836990595611,0.6458333333333334,0.2916666666666667,0.0625,0.5856389986824769,0.25559947299077734,0.15876152832674573,spring_bright
0.6590909090909091,0.19886363636363635,0.14204545454545456,0.9014976958525346,0.06682027649769585,0.03168202764976959,0.7635869565217391,0.16032608695652173,0.07608695652173914,0.9958333333333333,0.0020833333333333333,0.0020833333333333333,0.828352490421456,0.1210727969348659,0.05057471264367816,0.7564655172413793,0.12931034482758622,0.11422413793103449,0.5585106382978723,0.2674772036474164,0.17401215805471124,0.575,0.375,0.05,0.4513520678685048,0.4057529162248144,0.1428950159066808,spring_bright
0.4489795918367347,0.3469387755102041,0.20408163265306123,0.5794117647058824,0.28823529411764703,0.1323529411764706,0.7867647058823529,0.125,0.08823529411764706,0.5833333333333334,0.2638888888888889,0.1527777777777778,0.4186851211072664,0.4117647058823529,0.1695501730103806,0.416289592760181,0.3891402714932127,0.19457013574660634,0.4061264822134387,0.38735177865612647,0.20652173913043478,0.5984126984126984,0.24126984126984127,0.16031746031746033,0.42873475609756095,0.3621697154471545,0.20909552845528456,spring_bright
0.9683288409703504,0.016846361185983826,0.014824797843665768,0.9056277056277057,0.05411255411255411,0.04025974025974026,0.8333333333333334,0.0915032679738562,0.07516339869281045,0.5509259259259259,0.24305555555555555,0.20601851851851852,0.6286043829296425,0.36678200692041524,0.00461361014994233,0.55,0.24411764705882352,0.20588235294117646,0.4881769641495042,0.35964912280701755,0.15217391304347827,0.6588888888888889,0.2127777777777778,0.12833333333333333,0.4711762585606152,0.3759702030517842,0.15285353838760063,spring_bright
